movieId,polishTitle,originalTitle,year,fullRating,voteCount
7347,Lina,Rope,1948,7.39844,10875
209978,Zabójstwo Jesse'ego Jamesa przez tchórzliwego Roberta Forda,The Assassination of Jesse James by the Coward Robert Ford,2007,7.19772,50166
34371,Sonatine,Sonatine,1993,7.31787,2350
12075,Ścieżki chwały,Paths of Glory,1957,8.00006,16145
701,Sekrety i kłamstwa,Secrets & Lies,1996,7.74457,9850
207873,Talking Head,Talking Head,1992,6.65,20
3980,Avalon,Avalon,2001,5.54493,5408
1104,Dziecko Rosemary,Rosemary's Baby,1968,7.65707,153230
106425,Zły dotyk,Mysterious Skin,2004,7.45649,13319
32135,Kariera Nikosia Dyzmy,Kariera Nikosia Dyzmy,2002,6.69665,128326
123313,Sezon na misia,Open Season,2006,6.67751,77273
32,Cztery pokoje,Four Rooms,1995,7.41823,143580
453920,Kite Liberator,Kite Liberator,2008,5.35714,154
34683,Vampire Hunter D,Kyūketsuki Hunter D,1985,7.11532,5654
34353,Vampire Hunter D: Żądza krwi,Vampire Hunter D,2000,7.6632,18738
9567,Siła magnum,Magnum Force,1973,7.63404,30367
5276,Dyskretny urok burżuazji,Le charme discret de la bourgeoisie,1972,7.64339,13718
602216,Kosmos,Cosmos,1996,5.84,125
441570,The Sky Crawlers,The Sky Crawlers,2008,7.33109,1042
763805,Klient,Forushande,2016,6.96485,15192
8093,Niebo nad Berlinem,Der Himmel über Berlin,1987,7.85965,14343
7143,Piekielny Brooklyn,Last Exit to Brooklyn,1989,7.14967,755
761081,Ginga Tetsudou 999,Ginga Tetsudou 999,1979,7.66667,27
168060,Rōjin Z,Rōjin Z,1991,6.85479,303
37294,Waterloo,Waterloo,1970,7.63287,2288
4915,Uczniowska balanga,Dazed and Confused,1993,6.77145,18009
665080,Przed północą,Before Midnight,2013,7.03324,33153
4095,Przed wschodem słońca,Before Sunrise,1995,7.67485,58499
5822,Ghost World,Ghost World,2001,7.09068,14436
35952,Duch roju,El espíritu de la colmena,1973,7.47359,2669
139465,"Rzućmy książki, wyjdźmy na ulice!",Sho o Suteyo Machi e Deyō,1971,7.5978,455
112003,Amatorski gang,Bande à part,1964,7.33994,2724
714538,Artysta do bólu,The Disaster Artist,2017,7.30965,60294
11470,Viridiana,Viridiana,1961,7.57544,8225
31017,"Aguirre, gniew boży","Aguirre, der Zorn Gottes",1972,7.53288,13247
107858,Dzienniki motocyklowe,Diarios de motocicleta,2004,7.33588,18191
268732,Esperando la carroza,Esperando la carroza,1985,7.10345,29
111405,Przed zachodem słońca,Before Sunset,2004,7.52884,41580
110155,Szalony Piotruś,Pierrot le Fou,1965,7.2977,7007
4837,Człowiek z M-3,Człowiek z M-3,1968,7.37597,6051
4382,Buntownik bez powodu,Rebel Without a Cause,1955,7.43117,35311
702086,Güeros,Güeros,2014,7,103
8370,Oni żyją,They Live,1988,6.89675,26373
681326,Ask Me Anything,Ask Me Anything,2014,6.29426,4061
743356,W objęciach węża,El abrazo de la serpiente,2015,7.62358,7210
604497,Hoshi o Ou Kodomo,Hoshi o Ou Kodomo,2011,7.36024,3828
39074,Blue,Blue,1993,7.83039,961
33318,Włóczykij,Accattone,1961,7.01503,1863
869107,Pokój,Pokój,2021,5.3399,203
497211,Koń turyński,A Torinói ló,2011,7.48424,4886
4063,Barry Lyndon,Barry Lyndon,1975,7.98736,22147
31837,"Człowiek, który zabił Liberty Valance'a",The Man Who Shot Liberty Valance,1962,7.60265,3853
123361,Chwila niewinności,Nun va Goldoon,1996,7.49822,281
93632,Żyć własnym życiem,Vivre sa vie: Film en douze tableaux,1962,7.46999,6732
349764,Wkraczając w pustkę,Enter the Void,2009,7.2257,22375
851719,Cenote,Ts'onot,2019,5.7193,114
31739,Kobieta z wydm,Suna no Onna,1964,7.94042,4968
189916,Uczta wigilijna,Plácido,1961,6.51131,221
164186,Hearts and Minds,Hearts and Minds,1974,7.77869,122
661633,Dziewczynka w trampkach,Wadjda,2012,7.32423,13910
807793,Złodziejaszki,Manbiki Kazoku,2018,7.47684,24671
823526,37 sekund,37 sekanzu,2019,7.09935,1379
34393,Battle Royale,Batoru rowaiaru,2000,6.80567,16436
32556,400 batów,Les quatre cents coups,1959,7.67973,13832
32042,Zbliżenie,Nema-ye Nazdik,1990,7.75834,1469
138407,Pornograf,Erogotoshi-tachi yori: Jinruigaku nyûmon,1966,7.11184,152
31278,Bulwar Zachodzącego Słońca,Sunset Boulevard,1950,8.1321,25004
33340,25. godzina,25th Hour,2002,7.40291,71433
556376,Beasts of No Nation,Beasts of No Nation,2015,7.28931,15423
125487,Duma i uprzedzenie,Pride & Prejudice,2005,7.65789,178429
5158,Donnie Darko,Donnie Darko,2001,7.70788,217489
639024,Spring Breakers,Spring Breakers,2012,4.79822,76590
234527,Oda do radości,Oda do radości,2005,6.89277,4784
809318,Diabeł wcielony, The Devil All the Time,2020,7.07305,60318
32032,Smak wiśni,Ta'm-e gīlās,1997,7.08089,5946
118169,J.S.A.,Gongdong gyeongbi guyeok JSA,2000,7.5956,2819
166290,"Synekdocha, Nowy Jork","Synecdoche, New York",2008,7.52898,15753
30950,Konformista,Il conformista,1970,7.39017,4657
514,"Czarny kot, biały kot","Crna mačka, beli mačor",1998,7.79631,62164
4788,Czas Cyganów,Dom za vješanje,1988,7.97233,14638
132100,Stan oblężenia,État de siège,1972,7.31522,184
31687,Kacza zupa,Duck Soup,1933,7.36979,5687
74,Joe Black,Meet Joe Black,1998,7.63972,286041
1093,Zapach kobiety,Scent of a Woman,1992,8.08883,379455
836585,Article 15,Article 15,2019,7.17241,29
852953,Już mnie tu nie ma,Ya no estoy aquí,2019,6.89279,1110
481898,Ip Man,Yip Man,2008,7.84429,74374
139825,Hotel Ruanda,Hotel Rwanda,2004,7.74154,61134
99522,Miasto smutku,Bei qing cheng shi,1989,7.33333,393
34315,Rocco i jego bracia,Rocco e i suoi fratelli,1960,7.83588,4058
32704,Skrawki,Gummo,1997,7.12275,13181
98552,Wrota piekieł,Jigokumon,1953,6.701,398
817414,Midsommar. W biały dzień,Midsommar,2019,6.81868,78283
35912,Kult,The Wicker Man,1973,6.98366,9795
807718,Climax,Climax,2018,7.03244,33354
426692,Tôkyô!,Tôkyô!,2008,7.01125,1244
31016,Żółta łódź podwodna,Yellow Submarine,1968,7.67936,5464
690310,Rurōni Kenshin: Densetsu no Saigo-hen,Rurōni Kenshin: Densetsu no Saigo-hen,2014,7.22693,2243
693845,Rurōni Kenshin: Kyōto Taika-hen,Rurōni Kenshin: Kyōto Taika-hen,2014,7.25851,2851
644479,Ruroni Kenshin,Rurōni Kenshin,2012,7.29183,5164
31972,Dzika banda,The Wild Bunch,1969,7.66568,10095
125302,Machuca,Machuca,2004,7.12044,1644
771487,Parate,Parate,2010,0,0
127013,Zawsze wierni,Semper Fi,2001,7.85897,78
32700,I twoją matkę też,Y tu mamá también,2001,7.12956,30634
848440,Berlin Alexanderplatz,Berlin Alexanderplatz,2020,7.44267,7186
117108,Harmonie Werckmeistera,Werckmeister harmóniák,2000,7.91705,4521
736623,Służąca,Ah-ga-ssi,2016,7.70691,43976
614528,Kto zabił kapitana Alexa?,Who Killed Captain Alex,2010,7.3818,2077
716546,Maudie,Maudie,2016,7.76275,13627
481582,Miłość obnażona,Ai no Mukidashi,2008,7.98669,2480
870,Happy Together,Chun Gwong Cha Sit,1997,7.5369,7128
8744,Pogarda,Le mépris,1963,7.14716,5939
789687,Nić widmo,Phantom Thread,2017,7.04443,48255
33325,Lewy sercowy,Punch-Drunk Love,2002,6.43399,16286
31681,Grona gniewu,The Grapes of Wrath,1940,7.50623,4091
837168,Nomadland,Nomadland,2020,7.14203,52645
756160,Faworyta,The Favourite,2018,7.4634,95297
498146,Cisza,Das Letzte Schweigen,2010,6.65859,6438
755384,Atomic Blonde,Atomic Blonde,2017,6.49819,70608
262390,Strefa śmierci,Sha po lang,2005,6.8463,2069
4713,Coś,The Thing,1982,7.54119,109901
1041,Ben Hur,Ben-Hur,1959,7.74607,34718
487478,Tron: Dziedzictwo,TRON: Legacy,2010,6.60787,98213
11203,TRON,TRON,1982,6.95006,20406
1302,Francuski łącznik,The French Connection,1971,7.31356,17174
4376,Bullitt,Bullitt,1968,7.4113,20535
838983,Fale,Waves,2019,6.93779,6060
601503,Księstwo,Księstwo,2011,6.4963,2430
848517,DAU. Natasza,DAU. Natasha,2020,7.36989,2079
840891,Czarny niedźwiedź,Black Bear,2020,6.58886,4074
848344,Minari,Minari,2020,6.96197,20223
111711,"Wiosna, lato, jesień, zima... i wiosna",Bom yeoreum gaeul gyeoul geurigo bom,2003,7.79365,24187
180040,V jak Vendetta,V for Vendetta,2005,7.44242,299824
580801,Atlas chmur,Cloud Atlas,2012,7.10805,184396
129807,Naga młodość,Seishun zankoku monogatari,1960,6.76429,280
833620,Fritzi - przyjaźń bez granic,Fritzi - eine Wendewundergeschichte,2019,6.77293,229
149828,Saam gaang yi,Saam gaang yi,2004,7.06934,1846
255462,Świteź,Świteź,2010,6.75091,2200
427821,Bracia Karamazow,Karamazovi,2008,7.62794,10743
449973,Fala,Die Welle,2008,7.39788,33749
98163,Jarhead: Żołnierz piechoty morskiej,Jarhead,2005,7.30968,87050
12014,Zmory,Zmory,1978,7.31836,3006
6784,Klucznik,Klucznik,1979,7.52621,1450
5199,Dreszcze,Dreszcze,1981,7.41541,6632
132973,Oczekiwanie,Oczekiwanie,1962,7.28785,535
672,Lumiere i spółka,Lumière et compagnie,1995,6.9219,717
228061,The Aim,The Aim,2004,8,2
619198,Do-ga-ni,Do-ga-ni,2011,7.83154,2048
108799,Wynalazek,Primer,2004,6.50099,15118
790309,Cicha noc,Cicha noc,2017,7.31997,95676
760272,Mother!,Mother!,2017,6.2489,74491
772194,Mięso,Grave,2016,5.86246,23019
7737,Ścieżka strachu,Miller's Crossing,1990,7.23006,10671
133728,Bałkański szpieg,Balkanski špijun,1984,7.47651,149
761770,"Europa, która kocha","Europe, She Loves",2016,6.72449,98
753545,Jestem mordercą,Jestem mordercą,2016,7.20144,89833
10701,Inni,The Others,2001,7.39708,216091
231584,Ostatni król Szkocji,The Last King of Scotland,2006,7.53674,88707
8454,Oto Spinal Tap,This Is Spinal Tap,1984,7.16342,4987
434753,Green Zone,Green Zone,2010,6.9642,44976
119410,Źródło,The Fountain,2006,7.27238,92206
632382,Wróg nr 1,Zero Dark Thirty,2012,7.12944,72326
567959,Doradztwo personalne,Hodejegerne,2011,7.22332,54173
34565,Krąg,The Ring,2002,6.88336,224806
593914,American Pie: Zjazd absolwentów,American Reunion,2012,6.75435,139319
584251,Żelazna Dama,The Iron Lady,2011,6.8027,82860
271956,Katyń,Katyń,2007,6.84545,223774
286424,Droga do Guantanamo,The Road to Guantánamo,2006,6.86625,4957
1493,Excalibur,Excalibur,1981,6.76245,9236
8673,Ściana,Pink Floyd: The Wall,1982,8.06872,53521
7547,Maratończyk,Marathon Man,1976,7.50555,19814
468252,Człowiek na linie,Man on Wire,2008,7.38564,13917
115165,Fahrenheit 9.11,Fahrenheit 9/11,2004,6.42201,11348
1037,Misja,The Mission,1986,7.97679,62897
525892,Galerianki,Galerianki,2009,5.25953,190070
847,Blair Witch Project,The Blair Witch Project,1999,6.31969,129139
445353,[Rec],[Rec],2007,6.46186,152365
1076,Oszukać przeznaczenie,Final Destination,2000,6.56717,204569
9190,Rocky,Rocky,1976,7.75025,206923
464212,Skazaniec,Felon,2008,7.56764,81740
234006,Max Payne,Max Payne,2008,5.8388,76115
712,Truposz,Dead Man,1995,7.57131,45037
121413,Piła,Saw,2004,6.7027,226128
119046,Spacer po linie,Walk the Line,2005,7.5763,68199
104359,Van Helsing,Van Helsing,2004,6.7895,160087
665,Jumanji,Jumanji,1995,6.85491,263630
206047,Jaja w tropikach,Tropic Thunder,2008,5.81917,108761
110751,King Kong,King Kong,2005,6.51447,149182
1298,Patton,Patton,1970,7.10345,15273
5421,Wróg u bram,Enemy at the Gates,2001,7.88344,237099
291383,"Borat: Podpatrzone w Ameryce, aby Kazachstan rósł w siłę, a ludzie żyli dostatniej",Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,6.60047,197689
36447,Ostatni samuraj,The Last Samurai,2003,7.65788,283904
124119,Hooligans,Hooligans,2005,7.4891,362987
